"","season","site","region","nest_ID","FirstFound","LastPresent","LastChecked","first_found2","last_alive2","last_checked2","status","level","nest_hab","Fate","hum_a","veh_a","dog_a","don_a","dof_a","hof_a","pbd_a","gul_a","hum_m","veh_m","dog_m","don_m","dof_m","hof_m","pbd_m","gul_m","hum_b","veh_b","dog_b","don_b","dof_b","pbd_b","gul_b","hof_b","hum_p","veh_p","dog_p","hof_p","fox_p","n_surveys","days_active","fundays","uncertain_days","halfway"
"89","201415","Yankalilla river mouth","FP","201415_Yankalilla river mouth_2",170,170,181,2014-12-21,2014-12-21,2015-01-01,"N","L0","beach","1",1.5,0,0.5,0.5,0,0,1,14.5,3,0,1,1,0,0,2,17,"1","1","1","1","0","1","1","0",2,3,2,-Inf,"2",2,5.5,12,11,5.5
"90","201415","Yankalilla river mouth","FP","201415_Yankalilla river mouth_3",199,210,213,2015-01-19,2015-01-30,2015-02-02,"Y","L3","beach","1",1,0,1,0,1,0,0,3,1,0,1,0,1,0,0,3,"1","0","1","0","1","0","1","0",1,-Inf,1,-Inf,"0",1,12.5,2,3,1.5
"91","201415","Yilki","FP","201415_Yilki_2",160,182,182,2014-12-11,2015-01-02,2015-01-02,"Y","L3","beach","0",19,0,4,4,0,0,0,11,19,0,4,4,0,0,0,11,"1","0","1","1","0","0","1","0",3,-Inf,3,-Inf,"0",1,22,1,0,0
"92","201415","Yilki","FP","201415_Yilki_3",199,227,227,2015-01-19,2015-02-16,2015-02-16,"Y","L3","beach","0",3,0,3,3,0,0,2,10,3,0,3,3,0,0,2,10,"1","0","1","1","0","1","1","0",2,-Inf,2,-Inf,"0",1,28,0,0,0
"93","201516","Bashams Beach","FP","201516_Bashams Beach_1",61,69,71,2015-09-03,2015-09-11,2015-09-13,"Y","L3","foredune/face","1",3,0,1.5,1,0.5,0,0,30,4,0,2,2,1,0,0,30,"1","0","1","1","1","0","1","0",2,-Inf,2,-Inf,"0",2,9,2,2,1
"94","201516","Bashams Beach","FP","201516_Bashams Beach_2",80,89,94,2015-09-22,2015-10-01,2015-10-06,"Y","L3","beach","1",1.5,0,0.5,0.5,0,0,0,22.5,2,0,1,1,0,0,0,25,"1","0","1","1","0","0","1","0",1,-Inf,1,-Inf,"0",2,11.5,6,5,2.5
"95","201516","Bashams Beach","FP","201516_Bashams Beach_3",109,117,119,2015-10-21,2015-10-29,2015-10-31,"Y","L3","beach","1",1,0,0,0,0,0,0,32,2,0,0,0,0,0,0,39,"1","0","1","0","0","0","1","0",1,-Inf,1,-Inf,"0",2,9,1,2,1
"96","201516","Parsons Beach","FP","201516_Parsons Beach_1",148,158,164,2015-11-29,2015-12-09,2015-12-15,"N","L1","foredune/face","1",0,0,0,0,0,0,0,1.5,0,0,0,0,0,0,0,3,"1","0","0","0","0","0","1","0",1,-Inf,-Inf,-Inf,"0",2,13,4,6,3
"97","201516","Parsons Beach","FP","201516_Parsons Beach_2",178,182,185,2015-12-29,2016-01-02,2016-01-05,"N","L1","foredune/face","1",0,0,0,0,0,0,3,2.5,0,0,0,0,0,0,6,3,"1","0","0","0","0","1","1","0",1,-Inf,-Inf,-Inf,"1",2,5.5,4,3,1.5
"98","201516","Port Willunga","FP","201516_Port Willunga_1",116,138,138,2015-10-28,2015-11-19,2015-11-19,"Y","L3","beach","0",2,0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,"1","0","1","0","0","0","0","0",1,-Inf,1,-Inf,"0",1,22,0,0,0
"99","201516","Watsons Gap","FP","201516_Watsons Gap_2",146,177,177,2015-11-27,2015-12-28,2015-12-28,"Y","L3","beach","0",32,0,8,4,4,0,0,16,32,0,8,4,4,0,0,16,"1","1","1","1","1","0","1","0",3,1,3,-Inf,"0",1,31,1,0,0
"100","201516","Watsons Gap","FP","201516_Watsons Gap_3",200,231,231,2016-01-20,2016-02-20,2016-02-20,"Y","L3","beach","0",6,0,3,2,3,0,0,7,6,0,3,2,3,0,0,7,"1","0","1","1","1","0","1","0",3,-Inf,2,-Inf,"0",1,31,1,0,0
"101","201516","Carrickalinga Rotunda","FP","201516_Carrickalinga Rotunda_1",68,71,72,2015-09-10,2015-09-13,2015-09-14,"Y","L3","beach","1",12,0,7,5,2,0,0,0,12,0,7,5,2,0,0,0,"1","0","1","1","1","0","0","0",3,-Inf,3,-Inf,"0",1,3.5,1,1,0.5
"102","201516","Carrickalinga Rotunda","FP","201516_Carrickalinga Rotunda_2",124,124,125,2015-11-05,2015-11-05,2015-11-06,"N","L0","beach","1",2,0,1.5,0,1.5,0,3,1,4,0,3,0,3,0,3,2,"1","0","1","0","1","1","1","0",1,-Inf,1,-Inf,"1",2,0.5,0,1,0.5
"103","201516","Tunkalilla East","FP","201516_Tunkalilla creek/3rd house east_1",152,152,152,2015-12-03,2015-12-03,2015-12-03,"N","L0","beach","0",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,"0","0","0","0","0","0","1","0",-Inf,-Inf,-Inf,-Inf,"1",1,0,0,0,0
"104","201516","Ochre Cove, Maslins","FP","201516_Ochre Cove, Maslins_1",45,70,70,2015-08-18,2015-09-12,2015-09-12,"Y","L3","foredune/face","0",4,0,2,0,2,0,8,1,4,0,2,0,2,0,8,1,"1","0","1","0","1","1","1","0",1,-Inf,1,-Inf,"0",1,25,1,0,0
"105","201516","Ochre Cove, Maslins","FP","201516_Ochre Cove, Maslins_2",120,145,145,2015-11-01,2015-11-26,2015-11-26,"Y","L3","beach","0",0,0,0,0,0,0,0,6,0,0,0,0,0,0,0,6,"1","0","0","0","0","0","1","0",1,-Inf,-Inf,-Inf,"0",1,25,0,0,0
"106","201516","Yilki","FP","201516_Yilki_1",56,84,84,2015-08-29,2015-09-26,2015-09-26,"Y","L3","beach","0",3,0,3,3,0,0,0,24,3,0,3,3,0,0,0,24,"1","0","1","1","0","0","1","0",2,-Inf,2,-Inf,"0",1,28,1,0,0
"107","201516","Yilki","FP","201516_Yilki_2",115,142,142,2015-10-27,2015-11-23,2015-11-23,"Y","L3","beach","0",6,0,6,1,5,0,0,3,6,0,6,1,5,0,0,3,"1","0","1","1","1","0","1","0",1,-Inf,1,-Inf,"0",1,27,0,0,0
"108","201516","Yilki","FP","201516_Yilki_3",156,188,188,2015-12-07,2016-01-08,2016-01-08,"Y","L3","beach","0",13,0,3,0,3,0,0,7,13,0,3,0,3,0,0,7,"1","0","1","0","1","0","1","0",-Inf,-Inf,-Inf,-Inf,"0",1,32,1,0,0
"109","201516","Carrickalinga Estuary","FP","201516_Carrickalinga Estuary_1",152,167,175,2015-12-03,2015-12-18,2015-12-26,"N","L1","estuary/spit","1",17.5,0,4,0,4,0,1.5,6,24,0,6,0,6,0,3,7,"1","1","1","0","1","1","1","0",1,1,1,-Inf,"1",2,19,9,8,4
"110","201516","Carrickalinga Estuary","FP","201516_Carrickalinga Estuary_2",192,208,211,2016-01-12,2016-01-28,2016-01-31,"Y","L3","estuary/spit","1",0.5,0,1,0,1,0,0,3,1,0,2,0,2,0,0,6,"1","0","1","0","1","0","1","0",1,-Inf,1,-Inf,"1",2,17.5,4,3,1.5
"111","201516","Lands End","FP","201516_Lands End_2",162,185,185,2015-12-13,2016-01-05,2016-01-05,"N","L0","beach","0",0,0,0,0,0,0,3,2,0,0,0,0,0,0,3,2,"0","0","0","0","0","1","1","0",-Inf,-Inf,-Inf,-Inf,"1",1,23,1,0,0
"112","201516","Normanville South","FP","201516_Normanville South_1",72,90,90,2015-09-14,2015-10-02,2015-10-02,"Y","L3","beach","0",2,0,2,2,0,3,0,0,2,0,2,2,0,3,0,0,"1","0","1","1","0","0","0","1",-Inf,-Inf,-Inf,-Inf,"0",1,18,1,0,0
"113","201516","Olivers Reef","FP","201516_Olivers Reef_2",130,142,145,2015-11-11,2015-11-23,2015-11-26,"Y","L3","beach","1",4.5,0,3.5,0,3.5,0,0,4.5,7,0,4,0,4,0,0,5,"1","0","1","0","1","0","1","0",1,-Inf,1,-Inf,"0",2,13.5,0,3,1.5
"114","201516","Silver Sands","FP","201516_Silver Sands_1",117,147,147,2015-10-29,2015-11-28,2015-11-28,"Y","L3","beach","0",6,2,3,2,1,0,0,10,6,2,3,2,1,0,0,10,"1","1","1","1","1","0","1","0",1,1,1,-Inf,"0",1,30,1,0,0
"115","201516","Snapper Point","FP","201516_Snapper Point_1",75,92,92,2015-09-17,2015-10-04,2015-10-04,"Y","L3","beach","0",3,0,1,0,1,0,0,55,3,0,1,0,1,0,0,55,"1","0","1","0","1","0","1","0",1,-Inf,1,-Inf,"0",1,17,1,0,0
"116","201516","Snapper Point","FP","201516_Snapper Point_2",113,141,141,2015-10-25,2015-11-22,2015-11-22,"Y","L3","beach","0",6,0,1,1,0,0,0,70,6,0,1,1,0,0,0,70,"1","0","1","1","0","0","1","0",1,-Inf,1,-Inf,"0",1,28,1,0,0
"117","201516","Waitpinga Beach (east)","FP","201516_Waitpinga Beach (east)_1",128,132,143,2015-11-09,2015-11-13,2015-11-24,"Y","L2","beach","1",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,"1","0","1","0","0","0","1","0",1,-Inf,1,-Inf,"1",2,9.5,4,11,5.5
"118","201516","Waitpinga Beach (east)","FP","201516_Waitpinga Beach (east)_2",158,158,164,2015-12-09,2015-12-09,2015-12-15,"N","L1","dune","1",1.5,0,0,0,0,0,1,1.5,3,0,0,0,0,0,2,2,"1","0","0","0","0","1","1","0",-Inf,-Inf,-Inf,-Inf,"1",2,3,4,6,3
"119","201516","Waitpinga Beach (east)","FP","201516_Waitpinga Beach (east)_3",199,216,216,2016-01-19,2016-02-05,2016-02-05,"N","L1","beach","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0",-Inf,-Inf,-Inf,-Inf,"0",1,17,0,0,0
"120","201617","Inman River Outlet","FP","201617_Inman River Outlet_1",173,202,202,2016-12-24,2017-01-22,2017-01-22,"Y","L3","beach","0",7,0,0,0,0,0,0,5,7,0,0,0,0,0,0,5,"1","0","0","0","0","0","1","0",3,-Inf,-Inf,-Inf,"0",1,29,1,0,0
"121","201617","Parsons Beach","FP","201617_Parsons Beach_2",183,191,198,2017-01-03,2017-01-11,2017-01-18,"Y","L3","beach","1",1,0,0,0,0,0,0,14.5,2,0,0,0,0,0,0,23,"1","0","0","0","0","0","1","0",1,-Inf,-Inf,-Inf,"1",2,11.5,8,7,3.5
"122","201617","Port Willunga","FP","201617_Port Willunga_1",66,68,69,2016-09-08,2016-09-10,2016-09-11,"Y","L3","beach","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","1","0","0","0","0","0",3,-Inf,3,-Inf,"1",2,2.5,2,1,0.5
"123","201617","Port Willunga","FP","201617_Port Willunga_2",135,160,160,2016-11-16,2016-12-11,2016-12-11,"Y","L3","beach","0",7,0,3,1,2,0,0,2,7,0,3,1,2,0,0,2,"1","0","1","1","1","0","1","0",3,-Inf,3,-Inf,"0",1,25,1,0,0
"124","201617","Watsons Gap","FP","201617_Watsons Gap_1",46,47,51,2016-08-19,2016-08-20,2016-08-24,"Y","L3","beach","1",1,0,1,1,0,0,0,1,1,0,2,2,0,0,0,2,"1","0","1","1","0","0","1","0",1,-Inf,1,-Inf,"1",2,3,2,4,2
"125","201617","Watsons Gap","FP","201617_Watsons Gap_2",110,124,125,2016-10-22,2016-11-05,2016-11-06,"Y","L3","beach","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","0","0","0","0","0","0",3,-Inf,-Inf,-Inf,"0",2,14.5,2,1,0.5
"126","201617","Watsons Gap","FP","201617_Watsons Gap_3",134,146,147,2016-11-15,2016-11-27,2016-11-28,"Y","L3","beach","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0",-Inf,-Inf,-Inf,-Inf,"0",2,12.5,1,1,0.5
"127","201617","Watsons Gap","FP","201617_Watsons Gap_4",155,186,187,2016-12-06,2017-01-06,2017-01-07,"Y","L3","beach","1",6,0,0.5,0,0.5,0,0,3,12,0,1,0,1,0,0,6,"1","0","1","0","1","0","1","0",3,-Inf,1,-Inf,"0",2,31.5,2,1,0.5
"128","201617","Watsons Gap","FP","201617_Watsons Gap_5",196,204,205,2017-01-16,2017-01-24,2017-01-25,"Y","L3","beach","1",3,0,0,0,0,0,0,5.5,6,0,0,0,0,0,0,11,"1","0","0","0","0","0","1","0",3,-Inf,-Inf,-Inf,"0",2,8.5,2,1,0.5
"129","201617","Watsons Gap","FP","201617_Watsons Gap_6",221,245,245,2017-02-10,2017-03-06,2017-03-06,"Y","L3","beach","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0",-Inf,-Inf,-Inf,-Inf,"0",1,24,0,0,0
"130","201617","Carrickalinga North","FP","201617_Carrickalinga North_1",163,173,175,2016-12-14,2016-12-24,2016-12-26,"Y","L3","beach","1",8.5,0,3,0,3,0,0,0,9,0,6,0,6,0,0,0,"1","0","1","0","1","0","0","0",3,-Inf,3,-Inf,"0",2,11,3,2,1
"131","201617","Carrickalinga North","FP","201617_Carrickalinga North (Northern End)_1",165,168,169,2016-12-16,2016-12-19,2016-12-20,"Y","L3","foredune/face","1",2.5,0,0,0,0,0,0,0,4,0,0,0,0,0,0,0,"1","0","0","0","0","0","0","0",2,-Inf,-Inf,-Inf,"0",2,3.5,2,1,0.5
"132","201617","Hindmarsh River Mouth","FP","201617_Hindmarsh River Mouth_1",49,64,71,2016-08-22,2016-09-06,2016-09-13,"Y","L3","dune","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","1","0","0","0","0","0",2,-Inf,1,-Inf,"1",2,18.5,2,7,3.5
"133","201617","Hindmarsh River Mouth","FP","201617_Hindmarsh River Mouth_2",85,85,87,2016-09-27,2016-09-27,2016-09-29,"N","L1","foredune/face","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","1","0","0","0","0","0",1,-Inf,1,-Inf,"0",2,1,3,2,1
"134","201617","Hindmarsh River Mouth","FP","201617_Hindmarsh River Mouth_3",115,141,141,2016-10-27,2016-11-22,2016-11-22,"Y","L3","foredune/face","0",1,0,0,0,0,0,0,3,1,0,0,0,0,0,0,3,"1","0","1","0","0","0","1","0",1,-Inf,1,-Inf,"0",1,26,0,0,0
"135","201617","Hindmarsh River Mouth","FP","201617_Hindmarsh River Mouth_4",172,183,185,2016-12-23,2017-01-03,2017-01-05,"Y","L3","foredune/face","1",8,0,3,1,2,0,1,48.5,9,0,3,2,3,0,2,51,"1","0","1","1","1","1","1","0",1,-Inf,1,-Inf,"0",2,12,3,2,1
"136","201617","Hindmarsh River Mouth","FP","201617_Hindmarsh River Mouth_5",195,203,210,2017-01-15,2017-01-23,2017-01-30,"Y","L3","beach","1",3.5,0,2.5,0,2.5,0,0,30,5,0,3,0,3,0,0,40,"1","0","1","0","1","0","1","0",1,-Inf,1,-Inf,"0",2,11.5,8,7,3.5
"137","201617","Shelley Beach (lady bay)","FP","201617_Shelley Beach (lady bay)_1",142,169,169,2016-11-23,2016-12-20,2016-12-20,"Y","L3","beach","0",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,"0","0","0","0","0","0","1","0",-Inf,-Inf,-Inf,-Inf,"0",1,27,1,0,0
"138","201617","Tunkalilla East","FP","201617_Tunkalilla Heysen east_3",193,193,204,2017-01-13,2017-01-13,2017-01-24,"N","L1","foredune/face","1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,"0","0","0","0","0","0","1","1",-Inf,-Inf,-Inf,1,"1",2,5.5,12,11,5.5
"139","201617","Tunkalilla Inner West","FP","201617_Tunkalilla mid west estuary_1",193,193,204,2017-01-13,2017-01-13,2017-01-24,"N","L1","beach","1",0,0,0,0,0,0,0,1,0,0,0,0,0,0,0,2,"1","1","0","0","0","0","1","0",1,1,-Inf,-Inf,"1",2,5.5,12,11,5.5
"140","201617","Port Stanvac","FP","201617_Port Stanvac_1",129,141,141,2016-11-10,2016-11-22,2016-11-22,"Y","L3","beach","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0",-Inf,-Inf,-Inf,-Inf,"2",1,12,0,0,0
"141","201617","Ochre Cove, Maslins","FP","201617_Ochre Cove, Maslins_1",46,79,79,2016-08-19,2016-09-21,2016-09-21,"Y","L3","foredune/face","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","1","0","0","0","0","0",1,-Inf,1,-Inf,"0",1,33,1,0,0
"142","201617","Ochre Cove, Maslins","FP","201617_Ochre Cove, Maslins_2",111,117,119,2016-10-23,2016-10-29,2016-10-31,"Y","L3","beach","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0",-Inf,-Inf,-Inf,-Inf,"0",2,7,2,2,1
"143","201617","Ochre Cove, Maslins","FP","201617_Ochre Cove, Maslins_3",133,142,146,2016-11-14,2016-11-23,2016-11-27,"Y","L3","beach","1",2,0,0.5,0,0.5,0,0,50,4,0,1,0,1,0,0,100,"1","0","1","0","1","0","1","0",2,-Inf,1,-Inf,"3",2,11,2,4,2
"144","201617","Yilki","FP","201617_Yilki_1",64,67,81,2016-09-06,2016-09-09,2016-09-23,"Y","L3","foredune/face","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","1","1","0","0","0","0","0",1,1,1,-Inf,"0",3,10,9,14,7
"145","201617","Yilki","FP","201617_Yilki_2",89,97,99,2016-10-01,2016-10-09,2016-10-11,"Y","L3","foredune/face","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","1","0","0","0","0","0",1,-Inf,1,-Inf,"0",2,9,3,2,1
"146","201617","Yilki","FP","201617_Yilki_3",109,130,131,2016-10-21,2016-11-11,2016-11-12,"Y","L3","beach","1",3.5,0,1.5,0.5,1,0,0,5.5,4,0,3,1,2,0,0,7,"1","0","1","1","1","0","1","0",1,-Inf,1,-Inf,"0",2,21.5,1,1,0.5
"147","201617","Yilki","FP","201617_Yilki_4",144,171,171,2016-11-25,2016-12-22,2016-12-22,"Y","L3","beach","0",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0",-Inf,-Inf,-Inf,-Inf,"0",1,27,1,0,0
"148","201617","Normanville South","FP","201617_Normanville South_1",74,84,87,2016-09-16,2016-09-26,2016-09-29,"Y","L3","beach","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","0","0","0","0","0","0",1,-Inf,-Inf,-Inf,"0",2,11.5,4,3,1.5
"149","201617","Normanville South","FP","201617_Normanville South_2",114,116,116,2016-10-26,2016-10-28,2016-10-28,"Y","L4","estuary/spit","1",0,0,0,0,0,0,1,0,0,0,0,0,0,0,1,0,"1","0","1","0","0","1","0","0",1,-Inf,1,-Inf,"0",1,2,0,0,0
"150","201617","Normanville South","FP","201617_Normanville South_3",134,143,144,2016-11-15,2016-11-24,2016-11-25,"Y","L4","estuary/spit","1",2.5,0,1.5,0,1.5,0,0,0,5,0,3,0,3,0,0,0,"1","0","1","0","1","0","0","0",2,-Inf,2,-Inf,"0",2,9.5,0,1,0.5
"151","201617","Normanville South","FP","201617_Normanville South_4",160,177,179,2016-12-11,2016-12-28,2016-12-30,"Y","L4","beach","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0",-Inf,-Inf,-Inf,-Inf,"0",2,18,3,2,1
"152","201617","Olivers Reef","FP","201617_Olivers Reef_1",155,162,165,2016-12-06,2016-12-13,2016-12-16,"Y","L3","foredune/face","1",4.33333333333333,0,1.33333333333333,0.333333333333333,1,0,0,0.666666666666667,8,0,2,1,2,0,0,2,"1","0","1","1","1","0","1","0",1,-Inf,1,-Inf,"0",3,8.5,0,3,1.5
"153","201617","Silver Sands","FP","201617_Silver Sands_1",74,82,83,2016-09-16,2016-09-24,2016-09-25,"Y","L3","beach","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","1","1","0","0","0","0","1",2,1,2,1,"0",2,8.5,2,1,0.5
"154","201617","Snapper Point","FP","201617_Snapper Point_1",57,57,60,2016-08-30,2016-08-30,2016-09-02,"N","L0","beach","1",2,0,1,0,1,0,0,4.5,4,0,2,0,2,0,0,9,"1","0","1","0","1","0","1","0",2,-Inf,2,-Inf,"0",2,1.5,0,3,1.5
"155","201617","Snapper Point","FP","201617_Snapper Point_2",73,73,75,2016-09-15,2016-09-15,2016-09-17,"Y","L3","beach","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","1","0","0","0","0","0",1,-Inf,1,-Inf,"0",2,1,1,2,1
"156","201617","Waitpinga Beach (east)","FP","201617_Waitpinga Beach (east)_1",143,155,155,2016-11-24,2016-12-06,2016-12-06,"N","L1","beach","0",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,"0","0","0","0","0","0","1","0",-Inf,-Inf,-Inf,-Inf,"0",1,12,0,0,0
"157","201617","Aldinga Nth (Aldinga Beach Rd)","FP","201617_Aldinga (nth)_1",116,145,145,2016-10-28,2016-11-26,2016-11-26,"Y","L3","beach","0",10,0,9,2,7,0,0,30,10,0,9,2,7,0,0,30,"1","1","1","1","1","0","1","0",2,3,2,-Inf,"0",1,29,1,0,0
"158","201617","Aldinga Sth","FP","201617_Aldinga (sth)_2",130,156,156,2016-11-11,2016-12-07,2016-12-07,"Y","L3","beach","0",3,2,1,0,1,0,0,3,3,2,1,0,1,0,0,3,"1","1","1","0","1","0","1","0",2,3,1,-Inf,"0",1,26,0,0,0
"159","201617","Seacliff","FP","201617_Seacliff_2",156,169,170,2016-12-07,2016-12-20,2016-12-21,"Y","L3","dune","1",12,0,4,2,2,0,0,12,14,0,4,2,2,0,0,18,"1","0","1","1","1","0","1","0",3,-Inf,3,-Inf,"0",2,13.5,2,1,0.5
"160","201718","Bashams Beach","FP","201718_Bashams Beach_1",141,166,166,2017-11-22,2017-12-17,2017-12-17,"Y","L3","dune","0",6,0,5,5,1,0,0,9,6,0,5,5,1,0,0,9,"1","0","1","1","1","0","1","0",3,-Inf,2,-Inf,"0",1,25,1,0,0
"161","201718","Bashams Beach","FP","201718_Bashams Beach_2",203,203,208,2018-01-23,2018-01-23,2018-01-28,"Y","L3","foredune/face","1",6,0,0,0,0,0,0,3.5,12,0,0,0,0,0,0,7,"1","0","1","0","0","0","1","0",1,-Inf,1,-Inf,"0",2,2.5,6,5,2.5
"162","201718","Inman River Outlet","FP","201718_Inman River Outlet_1",53,53,55,2017-08-26,2017-08-26,2017-08-28,"N","L0","foredune/face","1",0,0,0,0,0,0,0.5,0,0,0,0,0,0,0,1,0,"1","0","1","0","0","1","0","0",1,-Inf,1,-Inf,"0",2,1,2,2,1
"163","201718","Inman River Outlet","FP","201718_Inman River Outlet_2",94,94,101,2017-10-06,2017-10-06,2017-10-13,"Y","L3","beach","1",0,0,0,0,0,0,0,2.5,0,0,0,0,0,0,0,5,"0","0","0","0","0","0","1","0",-Inf,-Inf,-Inf,-Inf,"0",2,3.5,8,7,3.5
"164","201718","Inman River Outlet","FP","201718_Inman River Outlet_3",106,111,113,2017-10-18,2017-10-23,2017-10-25,"Y","L3","foredune/face","1",2,0,2,1,1,0,1,10.5,3,0,3,1,2,0,2,21,"1","0","1","1","1","1","1","0",1,-Inf,1,-Inf,"0",2,6,0,2,1
"165","201718","Inman River Outlet","FP","201718_Inman River Outlet_4",118,130,131,2017-10-30,2017-11-11,2017-11-12,"Y","L3","beach","1",1,0,1.5,0,1.5,0,0,3,2,0,3,0,3,0,0,4,"1","0","1","0","1","0","1","0",1,-Inf,1,-Inf,"0",2,12.5,2,1,0.5
"166","201718","Inman River Outlet","FP","201718_Inman River Outlet_5",145,147,149,2017-11-26,2017-11-28,2017-11-30,"Y","L3","beach","1",0,0,0,0,0,0,0,2,0,0,0,0,0,0,0,2,"1","0","1","0","0","0","1","0",1,-Inf,1,-Inf,"0",2,3,0,2,1
"167","201718","Inman River Outlet","FP","201718_Inman River Outlet_6",151,185,185,2017-12-02,2018-01-05,2018-01-05,"Y","L3","beach","0",16,0,2,1,2,0,0,14,16,0,2,1,2,0,0,14,"1","0","1","1","1","0","1","0",1,-Inf,1,-Inf,"0",1,34,1,0,0
"168","201718","Port Willunga","FP","201718_Port Willunga_1",71,81,83,2017-09-13,2017-09-23,2017-09-25,"Y","L3","beach","1",5.5,0,3,0,3,0,0,0,6,0,6,0,6,0,0,0,"1","0","1","0","1","0","0","0",2,-Inf,2,-Inf,"0",2,11,3,2,1
"169","201718","Port Willunga","FP","201718_Port Willunga_2",94,120,120,2017-10-06,2017-11-01,2017-11-01,"Y","L3","beach","0",2,0,3,0,3,0,0,1,2,0,3,0,3,0,0,1,"1","0","1","0","1","0","1","0",1,-Inf,1,-Inf,"0",1,26,0,0,0
"170","201718","Watsons Gap","FP","201718_Watsons Gap_1",94,126,126,2017-10-06,2017-11-07,2017-11-07,"Y","L3","beach","0",0,0,0,0,0,0,0,3,0,0,0,0,0,0,0,3,"1","0","1","0","0","0","1","0",1,-Inf,1,-Inf,"0",1,32,0,0,0
"171","201718","Watsons Gap","FP","201718_Watsons Gap_2",160,160,166,2017-12-11,2017-12-11,2017-12-17,"Y","L3","foredune/face","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"1","0","0","0","0","0","0","0",1,-Inf,-Inf,-Inf,"0",2,3,2,6,3
"172","201718","Watsons Gap","FP","201718_Watsons Gap_3",175,177,180,2017-12-26,2017-12-28,2017-12-31,"Y","L3","beach","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0",-Inf,-Inf,-Inf,-Inf,"1",2,3.5,4,3,1.5
"173","201718","Watsons Gap","FP","201718_Watsons Gap_4",200,200,202,2018-01-20,2018-01-20,2018-01-22,"Y","L3","beach","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0","1","0","0","0","0","0",-Inf,-Inf,1,-Inf,"1",2,1,3,2,1
"174","201718","Carrickalinga North","FP","201718_Carrickalinga North_1",87,92,94,2017-09-29,2017-10-04,2017-10-06,"Y","L3","foredune/face","1",5.5,0,1,0.5,0.5,0,1.5,2,8,0,1,1,1,0,3,4,"1","0","1","1","1","1","1","0",2,-Inf,2,-Inf,"0",2,6,3,2,1
"175","201718","Carrickalinga North","FP","201718_Carrickalinga North_2",106,117,119,2017-10-18,2017-10-29,2017-10-31,"Y","L3","beach","1",2,0,3,1,2,0,0.5,1.5,3,0,5,2,3,0,1,3,"1","0","1","1","1","1","1","0",1,-Inf,1,-Inf,"0",2,12,1,2,1
"176","201718","Carrickalinga North","FP","201718_Carrickalinga North_3",127,151,153,2017-11-08,2017-12-02,2017-12-04,"Y","L3","beach","1",0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,"0","0","0","0","0","0","0","0",-Inf,-Inf,-Inf,-Inf,"0",2,25,2,2,1
"177","201718","Carrickalinga North","FP","201718_Carrickalinga North_4",177,183,184,2017-12-28,2018-01-03,2018-01-04,"Y","L3","beach","1",2.5,0,1.5,1.5,0,0,0,0,5,0,3,3,0,0,0,0,"1","0","1","1","0","0","0","0",-Inf,-Inf,-Inf,-Inf,"0",2,6.5,2,1,0.5
"178","201718","Carrickalinga Rotunda","FP","201718_Carrickalinga Rotunda_1",86,87,88,2017-09-28,2017-09-29,2017-09-30,"Y","L2","dune","1",2,0,2,0,2,0,2,3,4,0,4,0,4,0,4,6,"1","0","1","0","1","1","1","0",1,-Inf,1,-Inf,"0",2,1.5,2,1,0.5
